doc_id,category,filename,title,title_removal_mode,removed_title_text,retained_first_line_body,sentence_count,avg_sentence_len,median_sentence_len
722,03_3人际沟通,2018_08_26 正义可能会迟到，但报应不会！！ conv.txt,2018_08_26 正义可能会迟到，但报应不会！！,date_header_with_inline_body,正义可能会迟到，但报应不会！！ 咪蒙 2018-08-26,太憋屈了。 最近看到很多糟心的新闻，正义又双叒叕迟到了。 我跟大家的心情一样，非常生气。,6,29.83,21.0
723,03_3人际沟通,2018_09_07 那个不喜欢钱的女生，赚了15个亿！ conv.txt,2018_09_07 那个不喜欢钱的女生，赚了15个亿！,date_header_with_inline_body,那个不喜欢钱的女生，赚了15个亿！ 原创：咪蒙 咪蒙 2018-09-07,上周见一个富豪，他很真诚地跟我分享了他的金钱观。 他说，其实啊，钱不是越多越好…… 你只要迈过一个坎儿，就会发现……,98,26.43,23.0
724,03_3人际沟通,2018_09_11 我的女人，是个大哥！ conv.txt,2018_09_11 我的女人，是个大哥！,date_header_with_inline_body,我的女人，是个大哥！ 原创：麦一十 咪蒙 2018-09-11,每一对情侣之间，总有一个人是老大，一个人负责听话。,60,21.52,21.0
725,03_3人际沟通,2018_09_19 你竟然嫉妒你闺蜜？我也是！ conv.txt,2018_09_19 你竟然嫉妒你闺蜜？我也是！,date_header_with_inline_body,你竟然嫉妒你闺蜜？我也是！ 原创：咪蒙 咪蒙 2018-09-19,刷朋友圈，我给朋友点了个赞。 一秒钟之后，我又取消了。 她发的内容是这样的：,97,25.3,19.0
726,03_3人际沟通,2018_09_24 妈耶！一个月饼的热量，居然相当于…… conv.txt,2018_09_24 妈耶！一个月饼的热量，居然相当于……,date_header_with_inline_body,妈耶！一个月饼的热量，居然相当于…… 咪蒙 咪蒙 2018-09-24,月饼皮加月饼馅的热量。,1,10.0,10.0
727,03_3人际沟通,2018_09_26 月薪5万的女人，私生活都是什么样的？ conv.txt,2018_09_26 月薪5万的女人，私生活都是什么样的？,date_header_with_inline_body,月薪5万的女人，私生活都是什么样的？ 原创：咪蒙 咪蒙 2018-09-26,朋友是拿来干嘛的？ 拿来出卖的呀。,100,25.39,20.0
728,03_3人际沟通,2018_10_04 震惊！国庆这样吃，竟然瘦了20斤！ conv.txt,2018_10_04 震惊！国庆这样吃，竟然瘦了20斤！,date_header_with_inline_body,震惊！国庆这样吃，竟然瘦了20斤！ 原创：段振宇 咪蒙 2018-10-04,每逢佳节胖三斤。国庆除外，得胖十斤。 朋友深受困扰，跑来跟我讨教： “聚餐的时候，你抢肉抢得最凶，你不怕胖啊？还是有啥秘诀？” 秘诀？还真有。 我悉心整理了二十年来吃出的经验，跟他分享。 结果换来了一顿暴揍。,38,19.89,20.0
730,03_3人际沟通,2018_10_07 有1件事，比明天上班还要可怕！！！ conv.txt,2018_10_07 有1件事，比明天上班还要可怕！！！,date_header_with_inline_body,有1件事，比明天上班还要可怕！！！ 原创：麦一十 咪蒙 2018-10-07,国庆七天乐，最后一天，你还乐得出来吗？ 反正我是乐不出来，明天就要上班。 最主要的是，我发现最近有人在视奸我的生活，可怕！ 下面是网上的一张图。,22,16.73,12.5
731,03_3人际沟通,2018_10_11 全球股市大跌，资本市场动荡，最终受益者竟然是...... conv.txt,2018_10_11 全球股市大跌，资本市场动荡，最终受益者竟然是......,date_header_with_inline_body,全球股市大跌，资本市场动荡，最终受益者竟然是...... 段振宇 咪蒙 2018-10-11,没钱炒股的我。,1,6.0,6.0
732,03_3人际沟通,2018_10_12 说实话，1万块也买不了戴森卷发棒 conv.txt,2018_10_12 说实话，1万块也买不了戴森卷发棒,date_header_with_inline_body,说实话，1万块也买不了戴森卷发棒 咪蒙 咪蒙 2018-10-12,光植发， 你就得花好几万！,1,12.0,12.0
733,03_3人际沟通,2018_10_15 无数次想说_关我屁事_，都说了_没事_！ conv.txt,2018_10_15 无数次想说_关我屁事_，都说了_没事_！,date_header_with_inline_body,无数次想说“关我屁事”，都说了“没事”！ 原创：咪蒙 咪蒙 2018-10-15,今天我的同事可可，穿了一件巨丑的衣服来上班！ 遭到了整个办公室的疯狂嘲笑，哈哈哈哈哈哈！ 有多丑呢？,150,18.01,15.0
734,03_3人际沟通,2018_10_18 那个富二代，暗恋了她20多年！ conv.txt,2018_10_18 那个富二代，暗恋了她20多年！,date_header_standalone_line,那个富二代，暗恋了她20多年！ 原创：咪蒙 咪蒙 2018-10-18,,118,19.86,18.0
735,03_3人际沟通,2018_10_19 成年人，一年总有365天是抑郁的！ conv.txt,2018_10_19 成年人，一年总有365天是抑郁的！,date_header_with_inline_body,成年人，一年总有365天是抑郁的！ 原创：意晴 咪蒙 2018-10-19,今天这篇文章，上周五发过一次，出了些小问题，删了~ 但很多同学留言说喜欢这篇文章，所以做了一些调整，今天重新发～ 答应我，大家像第一次见它那样爱它好吗！,20,23.25,21.5
736,03_3人际沟通,2018_10_23 从保姆逆袭成富婆，她只花了2000块！ conv.txt,2018_10_23 从保姆逆袭成富婆，她只花了2000块！,date_header_with_inline_body,从保姆逆袭成富婆，她只花了2000块！ 原创：咪蒙 咪蒙 2018-10-23,告辞。 我今天不想写稿。 只想花钱。,117,19.76,18.0
737,03_3人际沟通,2018_10_31 金庸&李咏：成长，就是失去熟悉的一切！ conv.txt,2018_10_31 金庸&李咏：成长，就是失去熟悉的一切！,date_header_with_inline_body,金庸&李咏：成长，就是失去熟悉的一切！ 原创：莉莉雅 咪蒙 2018-10-31,10月25日，李咏先生因为癌症去世了，他经过了17个月的抗癌治疗，没能撑过去。,63,32.7,27.0
738,03_3人际沟通,2018_11_01 我花了10年，才成为了亿万富豪的儿子 conv.txt,2018_11_01 我花了10年，才成为了亿万富豪的儿子,date_header_with_inline_body,我花了10年，才成为了亿万富豪的儿子 原创：麦一十+段振宇 咪蒙 2018-11-01,不瞒你说，我最近可能被人盯上了。 好像有人在偷偷观察我。 因为下面这张图，说的可不就是我？？？,22,21.91,17.5
739,03_3人际沟通,2018_11_07 半夜，那个富豪发这种朋友圈…… conv.txt,2018_11_07 半夜，那个富豪发这种朋友圈……,date_header_with_inline_body,半夜，那个富豪发这种朋友圈…… 原创：意晴 咪蒙 2018-11-07,前段时间，半夜刷朋友圈，吓了一跳。 好友Spenser转发了一首歌，配文是： “Idon'twannabealive”。 “不想活了。”,104,17.93,16.0
740,03_3人际沟通,2018_11_07 每个脱发青年，都为这件事拼过命！ conv.txt,2018_11_07 每个脱发青年，都为这件事拼过命！,date_header_with_inline_body,每个脱发青年，都为这件事拼过命！ 原创：咪蒙 咪蒙 2018-11-07,被生活连续虐待是什么体验？ 我朋友小嫱，可以说是很有发言权了。,127,25.28,21.0
741,03_3人际沟通,2018_11_11 大家都是人，凭什么他26岁就喜提3亿！！ conv.txt,2018_11_11 大家都是人，凭什么他26岁就喜提3亿！！,date_header_with_inline_body,大家都是人，凭什么他26岁就喜提3亿！！ 原创：咪蒙 咪蒙 2018-11-11,双十一，你是不是举着手机，守着购物车蹲到半夜！ 我也是！ 可是一到12点，我的淘宝瞬间卡成这个界面。,102,22.5,18.0
742,03_3人际沟通,2018_11_20 周一围 _ 对老婆的态度，就是一个男人的人品！ conv.txt,2018_11_20 周一围 _ 对老婆的态度，就是一个男人的人品！,date_header_with_inline_body,周一围|对老婆的态度，就是一个男人的人品！ 原创：咪蒙 咪蒙 2018-11-20,一个男人可以让老婆有多尴尬？ 这事周一围挺擅长。 之前看《我不是药神》，我第一次get到他的帅。 这两天看了他很多新闻和言论，瞬间觉得他丑爆了。,93,25.23,21.0
743,03_3人际沟通,2018_11_23 这种事，多1秒钟都不能忍！ conv.txt,2018_11_23 这种事，多1秒钟都不能忍！,date_header_with_inline_body,这种事，多1秒钟都不能忍！ 原创：咪蒙 咪蒙 2018-11-23,昨天我们请了粉丝来公司玩。 问到大家，最近的烦恼是什么，大家都说，是每周都有那么7天不想上班。 当时我说，有点共鸣。,36,18.69,16.5
744,03_3人际沟通,2018_11_26 转发了2018条锦鲤，我还是过不好2018年 conv.txt,2018_11_26 转发了2018条锦鲤，我还是过不好2018年,date_header_with_inline_body,转发了2018条锦鲤，我还是过不好2018年 麦一十 咪蒙 2018-11-26,不太温馨的提示。 2018年已经过了：,15,17.87,18.0
745,03_3人际沟通,2018_12_03 半夜点外卖，我收到了一个男朋友... conv.txt,2018_12_03 半夜点外卖，我收到了一个男朋友...,date_header_with_inline_body,半夜点外卖，我收到了一个男朋友... 原创：咪蒙 咪蒙 2018-12-03,我才发现，点外卖这件事上，我和很多人也是有代沟的。 这是我的外卖常用备注：,22,17.5,16.5
746,03_3人际沟通,2018_12_06 我花了24.9，成功泡到了男神！！！ conv.txt,2018_12_06 我花了24.9，成功泡到了男神！！！,date_header_with_inline_body,我花了24.9，成功泡到了男神！！！ 原创：咪蒙 咪蒙 2018-12-06,朋友甩给我一张聊天截图，问我，她是不是太怂了！,136,19.21,16.0
747,03_3人际沟通,2018_12_07 参加同学会，我靠这个赢了白富美！ conv.txt,2018_12_07 参加同学会，我靠这个赢了白富美！,date_header_with_inline_body,参加同学会，我靠这个赢了白富美！ 原创：咪蒙 咪蒙 2018-12-07,别人刷抖音，想笑，我同事色色刷抖音，想哭。 她刷到了一个视频，是东极岛的日出。 她愣了。,130,18.68,18.0
748,03_3人际沟通,2018_12_10 我18岁，可能一辈子都感觉不到大姨妈了…… conv.txt,2018_12_10 我18岁，可能一辈子都感觉不到大姨妈了……,date_header_with_inline_body,我18岁，可能一辈子都感觉不到大姨妈了…… 原创：咪蒙 咪蒙 2018-12-10,太霸气了！ 我和朋友小辛吃成都串串香，她戴着一顶鸭舌帽，和我吐槽。 前几天小辛去剪刘海，她特别强调，稍微剪短一点点就好。 结果，她摘下眼镜后，一闭眼一睁眼。 发现刘海就像被狗咬过一样，长短不齐。 她真的想死了。。。,59,22.68,20.0
749,03_3人际沟通,2019_01_08 我想花700万，买个真朋友！ conv.txt,2019_01_08 我想花700万，买个真朋友！,date_header_with_inline_body,我想花700万，买个真朋友！ 原创：咪蒙 咪蒙 1月8日,今天，支付宝年度账单出炉，我在朋友圈刷到有人晒他的账单。,142,22.99,19.0
750,03_3人际沟通,2019_01_09 说来惭愧，我买名牌包包全是被逼的！ conv.txt,2019_01_09 说来惭愧，我买名牌包包全是被逼的！,date_header_with_inline_body,说来惭愧，我买名牌包包全是被逼的！ 原创：麦一十 咪蒙 1月9日,前几天在微博上看到一句话：,79,25.27,22.0
751,03_3人际沟通,2019_01_18 每到过年，我就假装自己是处女 conv.txt,2019_01_18 每到过年，我就假装自己是处女,date_header_with_inline_body,每到过年，我就假装自己是处女 原创：咪蒙 咪蒙 1月18日,什么时候，我们最虚伪，最人格分裂？ 过年。 每次过年回家，我们就展开了大型装纯。,80,24.02,18.0
752,03_3人际沟通,2019_01_22 想想都可怕，我骗了自己20多年！ conv.txt,2019_01_22 想想都可怕，我骗了自己20多年！,date_header_with_inline_body,想想都可怕，我骗了自己20多年！ 原创：咪蒙 咪蒙 1周前,为什么我们越来越喜欢发微信，不喜欢打电话了？ 因为发微信，才可以装没事啊！ 丧到不行，也可以打出哈哈哈哈哈。,96,22.36,21.0
753,03_3人际沟通,2019_01_22 现代人的秘密，都藏在手机备忘录里 conv.txt,2019_01_22 现代人的秘密，都藏在手机备忘录里,date_header_with_inline_body,现代人的秘密，都藏在手机备忘录里 原创：黄经天 咪蒙 1周前,现代人的秘密，都藏在手机备忘录里。 你的备忘录里，有什么不可告人的秘密呢？,40,21.65,22.0
754,04_4亲子育儿,2015_10_28 连陪孩子的时间都没有，你成功个屁啊 conv.txt,2015_10_28 连陪孩子的时间都没有，你成功个屁啊,date_header_standalone_line,连陪孩子的时间都没有，你成功个屁啊 咪蒙 2015-10-28,,61,50.3,44.0
755,04_4亲子育儿,2015_11_16 告诉孩子，野蛮是一口吐向天空的痰 conv.txt,2015_11_16 告诉孩子，野蛮是一口吐向天空的痰,date_header_standalone_line,告诉孩子，野蛮是一口吐向天空的痰 原创：咪蒙 咪蒙 2015-11-16,,59,33.29,30.0
756,04_4亲子育儿,2015_11_25 过度谈论自己的孩子，就是没修养 conv.txt,2015_11_25 过度谈论自己的孩子，就是没修养,date_header_standalone_line,过度谈论自己的孩子，就是没修养 咪蒙 2015-11-25,,79,35.78,24.0
757,04_4亲子育儿,2015_11_29 80本最棒的幼儿绘本推荐 conv.txt,2015_11_29 80本最棒的幼儿绘本推荐,date_header_standalone_line,80本最棒的幼儿绘本推荐 原创：咪蒙 咪蒙 2015-11-29,,400,38.81,31.0
758,04_4亲子育儿,2015_12_17 很抱歉，我只对我喜欢的人善良 conv.txt,2015_12_17 很抱歉，我只对我喜欢的人善良,date_header_standalone_line,很抱歉，我只对我喜欢的人善良 原创：咪蒙 咪蒙 2015-12-17,,124,19.36,16.5
759,04_4亲子育儿,2015_12_22 是的，我更喜欢努力的自己 conv.txt,2015_12_22 是的，我更喜欢努力的自己,date_header_standalone_line,是的，我更喜欢努力的自己 原创：咪蒙 咪蒙 2015-12-22,,131,20.41,19.0
760,04_4亲子育儿,2015_12_29 我们得成功点，才敢让孩子可以不成功 conv.txt,2015_12_29 我们得成功点，才敢让孩子可以不成功,date_header_standalone_line,我们得成功点，才敢让孩子可以不成功 原创：咪蒙 咪蒙 2015-12-29,,76,20.13,15.5
761,04_4亲子育儿,2016_01_11 你和另一半吵架，给孩子道歉了吗？ conv.txt,2016_01_11 你和另一半吵架，给孩子道歉了吗？,date_header_with_inline_body,你和另一半吵架，给孩子道歉了吗？ 原创：咪蒙 咪蒙 2016-01-11,(白芳圆作品） “孩子每天都活在争吵当中，会否定爱、否定自己、否定人性。”,66,34.74,33.5
762,04_4亲子育儿,2016_01_18 你知道父母有多盼望我们过年回家吗 conv.txt,2016_01_18 你知道父母有多盼望我们过年回家吗,date_header_standalone_line,你知道父母有多盼望我们过年回家吗 咪蒙 2016-01-18,,107,20.79,16.0
763,04_4亲子育儿,2016_02_01 20套最棒的幼儿科普书推荐（免费送书哦） conv.txt,2016_02_01 20套最棒的幼儿科普书推荐（免费送书哦）,date_header_standalone_line,20套最棒的幼儿科普书推荐（免费送书哦） 原创：咪蒙 咪蒙 2016-02-01,,94,44.81,32.5
764,04_4亲子育儿,2016_03_28 为什么丢三落四的女孩最好命？ conv.txt,2016_03_28 为什么丢三落四的女孩最好命？,date_header_standalone_line,为什么丢三落四的女孩最好命？ 原创：咪蒙 咪蒙 2016-03-28,,93,25.87,22.0
765,04_4亲子育儿,2016_04_25 高考前你最拼的时候，拼到什么程度？ conv.txt,2016_04_25 高考前你最拼的时候，拼到什么程度？,date_header_standalone_line,高考前你最拼的时候，拼到什么程度？ 原创：咪蒙 咪蒙 2016-04-25,,120,37.84,34.0
766,04_4亲子育儿,2016_05_04 我这么努力，就是为了配得上你 conv.txt,2016_05_04 我这么努力，就是为了配得上你,date_header_standalone_line,我这么努力，就是为了配得上你 原创：咪蒙 咪蒙 2016-05-04,,109,25.81,22.0
767,04_4亲子育儿,2016_05_09 _爸爸你再不陪我，我就长大了_ conv.txt,2016_05_09 _爸爸你再不陪我，我就长大了_,date_header_standalone_line,“爸爸你再不陪我，我就长大了” 原创：咪蒙 咪蒙 2016-05-09,,77,36.88,30.0
768,04_4亲子育儿,2016_05_23 我为什么让孩子从1岁半开始学英语？ conv.txt,2016_05_23 我为什么让孩子从1岁半开始学英语？,date_header_standalone_line,我为什么让孩子从1岁半开始学英语？ 原创：咪蒙 咪蒙 2016-05-23,,61,29.43,24.0
769,04_4亲子育儿,2016_05_31 要孩子学习，还是要孩子快乐？老子都要！ conv.txt,2016_05_31 要孩子学习，还是要孩子快乐？老子都要！,date_header_standalone_line,要孩子学习，还是要孩子快乐？老子都要！ 原创：咪蒙 咪蒙 2016-05-31,,67,32.36,22.0
770,04_4亲子育儿,2016_06_15 逼死所有的医生，我们就得救了吗？ conv.txt,2016_06_15 逼死所有的医生，我们就得救了吗？,date_header_standalone_line,逼死所有的医生，我们就得救了吗？ 原创：咪蒙 咪蒙 2016-06-15,,109,29.95,26.0
771,04_4亲子育儿,2016_06_17 让孩子完成你的梦想，你干嘛去了_ conv.txt,2016_06_17 让孩子完成你的梦想，你干嘛去了_,date_header_standalone_line,让孩子完成你的梦想，你干嘛去了? 原创：咪蒙 咪蒙 2016-06-17,,66,32.18,27.5
772,04_4亲子育儿,2016_06_21 你对我妈那么渣，你算什么好爸爸？！ conv.txt,2016_06_21 你对我妈那么渣，你算什么好爸爸？！,date_header_standalone_line,你对我妈那么渣，你算什么好爸爸？！ 原创：咪蒙 咪蒙 2016-06-21,,97,28.61,24.0
773,04_4亲子育儿,2016_07_20 为什么别人家的孩子那么知书达理？ conv.txt,2016_07_20 为什么别人家的孩子那么知书达理？,date_header_standalone_line,为什么别人家的孩子那么知书达理？ 原创：咪蒙 咪蒙 2016-07-20,,64,32.11,25.0
774,04_4亲子育儿,2016_07_27 父母天天秀恩爱是什么体验 conv.txt,2016_07_27 父母天天秀恩爱是什么体验,date_header_standalone_line,父母天天秀恩爱是什么体验 原创：李瑞清 咪蒙 2016-07-27,,73,22.01,19.0
775,04_4亲子育儿,2016_07_29 愿意陪孩子疯玩的男人，最性感 conv.txt,2016_07_29 愿意陪孩子疯玩的男人，最性感,date_header_standalone_line,愿意陪孩子疯玩的男人，最性感 原创：咪蒙 咪蒙 2016-07-29,,65,30.89,25.0
776,04_4亲子育儿,2016_09_08 青春期的我们，都伤害过一个人 conv.txt,2016_09_08 青春期的我们，都伤害过一个人,date_header_standalone_line,青春期的我们，都伤害过一个人 原创：咪蒙 咪蒙 2016-09-08,,90,31.72,29.0
777,04_4亲子育儿,2016_09_20 我有超能力，这几年才确诊的 conv.txt,2016_09_20 我有超能力，这几年才确诊的,date_header_standalone_line,我有超能力，这几年才确诊的 原创：咪蒙 咪蒙 2016-09-20,,65,31.63,27.0
778,04_4亲子育儿,2016_09_21 为了孩子，所以我要跟你离婚 conv.txt,2016_09_21 为了孩子，所以我要跟你离婚,date_header_standalone_line,为了孩子，所以我要跟你离婚 原创：咪蒙 咪蒙 2016-09-21,,87,30.17,28.0
779,04_4亲子育儿,2016_09_28 有一件很重要的事，越早做越好 conv.txt,2016_09_28 有一件很重要的事，越早做越好,date_header_standalone_line,有一件很重要的事，越早做越好 原创：咪蒙 咪蒙 2016-09-28,,61,36.8,34.0
780,04_4亲子育儿,2016_10_24 养儿防老？明明养女儿才防老！ conv.txt,2016_10_24 养儿防老？明明养女儿才防老！,date_header_standalone_line,养儿防老？明明养女儿才防老！ 原创：咪蒙 咪蒙 2016-10-24,,93,28.8,26.0
781,04_4亲子育儿,2016_10_31 我的妈，好美！ conv.txt,2016_10_31 我的妈，好美！,date_header_standalone_line,我的妈，好美！ 原创：咪蒙 咪蒙 2016-10-31,,52,34.54,25.5
782,04_4亲子育儿,2016_11_11 吃土的我们，好像一条狗啊 conv.txt,2016_11_11 吃土的我们，好像一条狗啊,date_header_standalone_line,吃土的我们，好像一条狗啊 原创：咪蒙+黄经天 咪蒙 2016-11-11,,158,25.31,21.5
783,04_4亲子育儿,2016_11_16 你被父母坑的样子，好好笑 conv.txt,2016_11_16 你被父母坑的样子，好好笑,date_header_standalone_line,你被父母坑的样子，好好笑 原创：咪蒙 咪蒙 2016-11-16,,90,21.01,19.0
784,04_4亲子育儿,2016_12_01 一辈子很长，要和有趣的自己在一起 conv.txt,2016_12_01 一辈子很长，要和有趣的自己在一起,date_header_standalone_line,一辈子很长，要和有趣的自己在一起 原创：咪蒙 咪蒙 2016-12-01,,100,24.55,20.0
785,04_4亲子育儿,2016_12_06 年轻人就要多吃苦？呵呵 conv.txt,2016_12_06 年轻人就要多吃苦？呵呵,date_header_standalone_line,年轻人就要多吃苦？呵呵 原创：咪蒙 咪蒙 2016-12-06,,97,28.36,25.0
786,04_4亲子育儿,2017_01_05 有一种爱叫：你忙吧，妈妈不烦你了 conv.txt,2017_01_05 有一种爱叫：你忙吧，妈妈不烦你了,date_header_standalone_line,有一种爱叫：你忙吧，妈妈不烦你了 原创：咪蒙 咪蒙 2017-01-05,,85,33.12,30.0
787,04_4亲子育儿,2017_01_10 _孩子小，你不能让着点么？__不能_ conv.txt,2017_01_10 _孩子小，你不能让着点么？__不能_,date_header_standalone_line,“孩子小，你不能让着点么？”“不能” 原创：咪蒙 咪蒙 2017-01-10,,82,33.28,26.5
788,04_4亲子育儿,2017_01_19 每次过年回家，3天后就被父母嫌弃了 conv.txt,2017_01_19 每次过年回家，3天后就被父母嫌弃了,date_header_standalone_line,每次过年回家，3天后就被父母嫌弃了 原创：咪蒙 咪蒙 2017-01-19,,85,22.92,21.0
789,04_4亲子育儿,2017_01_24 我们的目标是，不放过一个熊孩子！ conv.txt,2017_01_24 我们的目标是，不放过一个熊孩子！,date_header_standalone_line,我们的目标是，不放过一个熊孩子！ 原创：咪蒙 咪蒙 2017-01-24,,76,22.24,19.5
790,04_4亲子育儿,2017_02_06 _为了报复直男癌，我生了个孩子_ conv.txt,2017_02_06 _为了报复直男癌，我生了个孩子_,date_header_standalone_line,“为了报复直男癌，我生了个孩子” 原创：咪蒙 咪蒙 2017-02-06,,97,32.98,31.0
791,04_4亲子育儿,2017_02_28 最可怕的是，为人父母不需要考试！ conv.txt,2017_02_28 最可怕的是，为人父母不需要考试！,date_header_standalone_line,最可怕的是，为人父母不需要考试！ 原创：咪蒙 咪蒙 2017-02-28,,81,33.0,25.0
792,04_4亲子育儿,2017_03_20 我活成了父母最讨厌的模样 conv.txt,2017_03_20 我活成了父母最讨厌的模样,date_header_standalone_line,我活成了父母最讨厌的模样 原创：咪蒙 咪蒙 2017-03-20,,112,23.83,20.0
793,04_4亲子育儿,2017_04_17 我的第一道童年阴影，是我妈 conv.txt,2017_04_17 我的第一道童年阴影，是我妈,date_header_standalone_line,我的第一道童年阴影，是我妈 原创：咪蒙 咪蒙 2017-04-17,,98,25.95,25.0
794,04_4亲子育儿,2017_04_25 _你看看别人家的孩子！__你看看别人家的妈妈！_ conv.txt,2017_04_25 _你看看别人家的孩子！__你看看别人家的妈妈！_,date_header_standalone_line,“你看看别人家的孩子！”“你看看别人家的妈妈！” 原创：咪蒙 咪蒙 2017-04-25,,88,29.94,26.0
795,04_4亲子育儿,2017_04_28 欺负我的人很多，你算老几 conv.txt,2017_04_28 欺负我的人很多，你算老几,date_header_standalone_line,欺负我的人很多，你算老几 原创：吉跳 咪蒙 2017-04-28,,163,21.92,19.0
796,04_4亲子育儿,2017_05_12 我曾经以为，长大后就不再需要妈妈了 conv.txt,2017_05_12 我曾经以为，长大后就不再需要妈妈了,date_header_standalone_line,我曾经以为，长大后就不再需要妈妈了 原创：咪蒙 咪蒙 2017-05-12,,98,24.52,22.5
797,04_4亲子育儿,2017_05_14 我怀疑我有一个假妈妈 conv.txt,2017_05_14 我怀疑我有一个假妈妈,date_header_standalone_line,我怀疑我有一个假妈妈 原创：咪蒙 咪蒙 2017-05-14,,67,25.37,24.0
798,04_4亲子育儿,2017_05_21 把孩子的玩具随手送给别人，你知道后果有多严重吗？！ conv.txt,2017_05_21 把孩子的玩具随手送给别人，你知道后果有多严重吗？！,date_header_standalone_line,把孩子的玩具随手送给别人，你知道后果有多严重吗？！ 原创：咪蒙 咪蒙 2017-05-21,,82,29.72,24.0
799,04_4亲子育儿,2017_05_30 别人吃是为了活着，我活着是为了吃 conv.txt,2017_05_30 别人吃是为了活着，我活着是为了吃,date_header_standalone_line,别人吃是为了活着，我活着是为了吃 原创：咪蒙 咪蒙 2017-05-30,,44,27.61,23.5
800,04_4亲子育儿,2017_06_06 致高考生：考神与你同在 conv.txt,2017_06_06 致高考生：考神与你同在,date_header_standalone_line,致高考生：考神与你同在 原创：咪蒙 咪蒙 2017-06-06,,58,26.81,22.0
801,04_4亲子育儿,2017_07_19 我的一生，是被父母嫌弃的一生 conv.txt,2017_07_19 我的一生，是被父母嫌弃的一生,date_header_with_inline_body,我的一生，是被父母嫌弃的一生 原创：咪蒙 咪蒙 2017-07-19,前段时间我们四川有个男生，高考后自杀了，遗书里写着，我的尸体要么烧了，要么扔了，别把我带回家！ 他和父母有什么深仇大恨吗？,126,26.1,22.5
802,04_4亲子育儿,2017_07_24 _你嫌性教育太早，强奸犯不会嫌你孩子太小_ conv.txt,2017_07_24 _你嫌性教育太早，强奸犯不会嫌你孩子太小_,date_header_with_inline_body,“你嫌性教育太早，强奸犯不会嫌你孩子太小” 原创：咪蒙 咪蒙 2017-07-24,宁波，16个月大的女婴，被50多岁的老头性侵了。 是的，你没看错，16个月，才1岁零4个月。 事发后，受害女婴的尿不湿上全是血，触目惊心…… 医生检查后发现，女婴的阴道后壁和会阴体的撕裂非常严重…… 强奸犯是女婴妈妈的熟人，跟她在同一个菜市场里做生意的。 他经常抱女婴出去玩，妈妈也没在意。,86,33.12,27.0
803,04_4亲子育儿,2017_08_03 不会说话，杀死了我的前半生 conv.txt,2017_08_03 不会说话，杀死了我的前半生,date_header_with_inline_body,不会说话，杀死了我的前半生 原创：咪蒙 咪蒙 2017-08-03,5岁 她从小就被大人认为，是个“内向”的孩子。 在中国家长的认知中，内向可不是个褒义词。,96,27.83,24.0
804,04_4亲子育儿,2017_08_18 每一个职场妈妈，都欠孩子一句对不起 conv.txt,2017_08_18 每一个职场妈妈，都欠孩子一句对不起,date_header_with_inline_body,每一个职场妈妈，都欠孩子一句对不起 原创：咪蒙 咪蒙 2017-08-18,01我们公司年终演讲的时候，同事李粒粒的演讲题目是，职场妈妈的愧疚。 李粒粒自问是个好妈妈，她之前为了当全职妈妈，辞职了。 她读遍所有育儿书，自学成了育儿专家，把所有时间都花在女儿身上。,86,25.48,22.0
805,04_4亲子育儿,2017_08_21 为什么越来越多的女人不想生孩子？ conv.txt,2017_08_21 为什么越来越多的女人不想生孩子？,date_header_with_inline_body,为什么越来越多的女人不想生孩子？ 原创：咪蒙 咪蒙 2017-08-21,BY：猪坚强公司的女同事最近要疯了。 她自从结婚以后，每天都被催着生孩子。催她的人，每天都提前排练好了一样，说的全是一样的话。 都喜欢以过来人的身份，劝她，生个孩子吧，不然人生不完整，不然老了会孤单，不然死了没人送终…… 她真是烦死这些人了，因为她就压根不想生孩子，从来没想过要生孩子。 其实不只是她，我身边已经越来越多的女生不想生孩子了。,97,27.11,23.0
806,04_4亲子育儿,2017_08_30 学霸秘籍：先装逼，再牛逼 conv.txt,2017_08_30 学霸秘籍：先装逼，再牛逼,date_header_with_inline_body,学霸秘籍：先装逼，再牛逼 原创：咪蒙 咪蒙 2017-08-30,知乎上有个提问是，学霸们是如何高效率地学习、工作、生活的？ 排名第一的答案是黄白小猫回答的。 他说自己是在赌场的环境中，读完了重点小学、重点中学，考上了985。 当时他家里就是一个赌场，每天晚上父母都摆上两桌麻将，噪音超级大。 他就这样伴着麻将声，钻研数理化。,84,29.79,25.0
807,04_4亲子育儿,2017_08_30 我没要求父母年薪百万，父母凭什么要求我考第一？ conv.txt,2017_08_30 我没要求父母年薪百万，父母凭什么要求我考第一？,date_header_standalone_line,我没要求父母年薪百万，父母凭什么要求我考第一？ 原创：咪蒙 咪蒙 2017-08-30,,58,29.9,28.0
808,04_4亲子育儿,2017_09_06 那个男人生孩子的时候，他的蛋蛋被一层层切开…… conv.txt,2017_09_06 那个男人生孩子的时候，他的蛋蛋被一层层切开……,date_header_with_inline_body,那个男人生孩子的时候，他的蛋蛋被一层层切开…… 原创：蛏子圣子+咪蒙 咪蒙 2017-09-06,生孩子到底有多痛？ 总有男人说，生孩子能有多痛，忍忍就过去了，你们女生不要那么娇气…… 换了他们自己，别说生孩子这种级别的痛了，生病了插个导尿管他们都要死要活的好吗。,38,33.5,28.0
